customer_id,signup_date,market,segment,plan,acquisition_channel,is_foreign_founder,headcount,cac,churned,churn_date,ltv
SLEEK-1434,2022-11-17,SG,Startup,Growth,Referral,True,4,52.54,True,2023-12,6410.93
SLEEK-1435,2024-01-12,SG,Startup,Starter,Organic,True,5,92.85,True,2024-04,2591.7
SLEEK-1436,2022-03-24,SG,Startup,Starter,Organic,True,3,91.88,True,2023-05,3405.64
SLEEK-1437,2023-10-13,HK,Startup,Starter,Organic,False,6,96.65,False,,6272.88
SLEEK-1438,2022-01-22,SG,SME,Starter,Partner,False,32,142.87,False,,3331.05
SLEEK-1439,2022-03-14,AU,Startup,Growth,Organic,False,5,82.96,False,,13432.53
SLEEK-1440,2024-02-21,UK,SME,Growth,Paid,True,39,605.33,False,,14228.82
SLEEK-1441,2024-07-20,HK,Startup,Starter,Partner,False,4,185.51,True,2024-08,935.58
SLEEK-1442,2024-05-06,SG,Startup,Starter,Referral,False,3,48.5,False,,1218.21
SLEEK-1443,2024-03-27,SG,Startup,Growth,Partner,False,5,132.49,False,,3879.73
SLEEK-1444,2024-08-07,HK,Startup,Starter,Partner,False,7,148.86,False,,2527.17
SLEEK-1445,2023-02-03,HK,Startup,Full Compliance,Referral,False,4,76.42,False,,12343.61
SLEEK-1446,2023-07-24,UK,Startup,Starter,Referral,True,5,83.05,False,,3192.57
SLEEK-1447,2024-10-14,SG,SME,Starter,Paid,False,18,283.8,False,,901.46
SLEEK-1448,2024-06-26,HK,Corporate,Starter,Referral,False,62,61.78,False,,1322.11
SLEEK-1449,2022-04-05,SG,SME,Growth,Referral,False,16,59.25,False,,25121.4
SLEEK-1450,2024-12-22,AU,Startup,Growth,Paid,False,8,437.14,False,,1358.87
SLEEK-1451,2024-02-11,SG,Startup,Full Compliance,Partner,False,3,141.4,False,,6089.15
SLEEK-1452,2022-08-16,SG,Startup,Starter,Referral,False,8,52.21,True,2024-06,2382.06
SLEEK-1453,2024-04-30,HK,Corporate,Growth,Paid,False,111,407.43,False,,30241.15
SLEEK-1454,2023-05-26,HK,Startup,Full Compliance,Partner,True,5,170.49,False,,12976.84
SLEEK-1455,2023-01-19,SG,Startup,Growth,Partner,False,6,169.08,False,,11426.12
SLEEK-1456,2024-10-04,HK,Startup,Full Compliance,Organic,False,2,92.4,False,,2145.84
SLEEK-1457,2023-09-07,AU,Startup,Growth,Organic,True,8,116.67,False,,10030.42
SLEEK-1458,2023-03-27,UK,Startup,Growth,Paid,True,6,613.34,False,,8969.2
SLEEK-1459,2024-01-26,UK,Startup,Starter,Paid,False,3,451.16,False,,1500.3
SLEEK-1460,2022-02-18,HK,Corporate,Full Compliance,Partner,True,70,185.97,False,,84365.85
SLEEK-1461,2023-11-23,AU,Startup,Starter,Partner,False,5,187.0,False,,2086.92
SLEEK-1462,2022-01-22,HK,Startup,Growth,Organic,False,5,72.69,True,2022-11,4450.24
SLEEK-1463,2023-09-28,SG,Startup,Full Compliance,Referral,False,3,58.19,False,,8590.46
SLEEK-1464,2023-10-14,UK,SME,Starter,Paid,True,13,628.33,False,,3057.15
SLEEK-1465,2022-08-21,AU,Corporate,Starter,Partner,False,71,144.74,False,,3332.49
SLEEK-1466,2024-02-01,SG,Startup,Growth,Organic,False,6,87.57,False,,6377.35
SLEEK-1467,2024-06-26,SG,SME,Growth,Partner,True,16,156.75,True,2024-11,5659.2
SLEEK-1468,2022-01-14,SG,SME,Growth,Organic,True,13,71.46,True,2022-02,3341.2
SLEEK-1469,2024-08-20,SG,SME,Growth,Organic,False,11,79.01,True,2024-11,2515.54
SLEEK-1470,2024-03-19,SG,Startup,Full Compliance,Organic,False,2,86.4,True,2024-06,2498.85
SLEEK-1471,2022-10-10,SG,SME,Growth,Partner,False,35,150.4,True,2023-08,12474.46
SLEEK-1472,2022-11-09,SG,Startup,Starter,Organic,True,5,69.16,False,,7172.73
SLEEK-1473,2024-03-15,SG,SME,Starter,Partner,True,31,164.66,False,,3789.74
SLEEK-1474,2023-06-22,HK,SME,Growth,Partner,False,38,148.42,False,,27499.4
SLEEK-1475,2023-04-19,SG,Startup,Starter,Paid,False,5,344.43,False,,2195.26
SLEEK-1476,2022-08-15,SG,SME,Starter,Partner,False,9,164.27,False,,2845.55
SLEEK-1477,2022-11-02,AU,SME,Growth,Paid,False,19,306.12,True,2023-09,9536.11
SLEEK-1478,2022-05-11,SG,Corporate,Growth,Paid,True,146,319.66,False,,124579.97
SLEEK-1479,2023-10-12,UK,Startup,Growth,Organic,True,8,119.96,True,2024-04,4482.98
SLEEK-1480,2024-02-23,SG,Corporate,Full Compliance,Organic,True,103,73.26,False,,35308.46
SLEEK-1481,2023-09-23,AU,Startup,Growth,Organic,False,6,93.54,False,,7352.97
SLEEK-1482,2022-12-28,SG,Startup,Starter,Organic,False,2,82.09,True,2023-05,1129.43
SLEEK-1483,2022-02-21,SG,Startup,Full Compliance,Organic,False,6,95.12,True,2022-06,3495.91
SLEEK-1484,2024-11-19,SG,SME,Full Compliance,Partner,False,23,133.74,False,,2617.66
SLEEK-1485,2022-02-09,AU,Startup,Starter,Paid,False,3,437.87,False,,13920.68
SLEEK-1486,2023-06-29,HK,Startup,Starter,Paid,True,8,334.54,True,2024-02,3154.73
SLEEK-1487,2022-03-01,SG,Startup,Starter,Partner,False,3,169.49,True,2022-09,1199.25
SLEEK-1488,2023-10-06,AU,Corporate,Full Compliance,Referral,False,122,76.09,False,,62441.07
SLEEK-1489,2022-01-17,SG,Corporate,Full Compliance,Partner,False,94,136.95,True,2023-08,55876.56
SLEEK-1490,2023-02-23,AU,SME,Starter,Organic,False,34,81.01,False,,2869.99
SLEEK-1491,2022-09-06,SG,Startup,Growth,Partner,True,4,165.51,False,,16640.66
SLEEK-1492,2023-08-07,HK,Startup,Starter,Referral,False,2,59.6,False,,2003.66
SLEEK-1493,2022-07-18,SG,Startup,Starter,Paid,False,3,311.59,True,2023-08,1737.19
SLEEK-1494,2022-10-02,SG,SME,Full Compliance,Organic,False,16,65.79,False,,22722.64
SLEEK-1495,2022-07-29,HK,Corporate,Full Compliance,Organic,True,136,105.84,False,,128943.92
SLEEK-1496,2022-02-18,SG,Startup,Starter,Organic,False,7,77.32,False,,12323.08
SLEEK-1497,2022-02-08,SG,SME,Starter,Partner,False,11,158.69,False,,11213.27
SLEEK-1498,2022-03-28,HK,SME,Starter,Referral,True,16,62.51,False,,5003.12
SLEEK-1499,2024-03-21,HK,Startup,Starter,Referral,False,7,77.44,False,,1519.45
SLEEK-1500,2023-02-14,AU,Startup,Growth,Organic,False,2,88.35,False,,7345.97
SLEEK-1501,2023-07-07,SG,Startup,Starter,Partner,False,6,120.44,True,2024-12,1992.2
SLEEK-1502,2022-03-09,SG,SME,Growth,Referral,False,15,55.85,False,,27186.12
SLEEK-1503,2024-11-14,HK,Startup,Growth,Paid,True,5,308.64,False,,3072.44
SLEEK-1504,2023-02-14,AU,SME,Growth,Partner,False,21,186.03,False,,27213.32
SLEEK-1505,2022-04-22,AU,SME,Growth,Paid,False,24,338.93,False,,31894.17
SLEEK-1506,2024-04-16,SG,Startup,Full Compliance,Organic,False,5,76.43,True,2024-07,2836.0
SLEEK-1507,2023-08-08,HK,Startup,Growth,Paid,False,2,541.41,False,,4928.07
SLEEK-1508,2022-04-13,HK,SME,Full Compliance,Partner,False,27,188.59,False,,38564.3
SLEEK-1509,2022-11-07,SG,SME,Full Compliance,Partner,False,25,164.51,False,,27910.19
SLEEK-1510,2024-05-15,SG,Startup,Full Compliance,Referral,False,3,69.3,False,,4628.93
SLEEK-1511,2023-08-06,SG,SME,Starter,Partner,True,25,125.17,False,,3471.95
SLEEK-1512,2023-01-13,SG,SME,Growth,Referral,False,37,48.72,False,,27710.38
SLEEK-1513,2022-02-23,SG,Corporate,Growth,Partner,False,43,148.75,False,,45510.65
SLEEK-1514,2024-07-06,HK,Corporate,Full Compliance,Paid,True,112,419.42,True,2024-11,19827.89
SLEEK-1515,2024-09-27,AU,Startup,Growth,Partner,False,4,184.66,False,,2297.27
SLEEK-1516,2023-03-12,SG,SME,Growth,Referral,False,30,60.98,True,2024-04,14180.65
SLEEK-1517,2024-03-27,SG,SME,Growth,Paid,False,34,369.85,False,,11213.3
SLEEK-1518,2024-06-21,SG,Startup,Starter,Referral,False,3,66.09,False,,1186.69
SLEEK-1519,2022-10-25,AU,Startup,Growth,Partner,False,3,172.73,True,2024-12,9261.77
SLEEK-1520,2023-02-26,AU,SME,Full Compliance,Partner,False,15,162.95,True,2024-03,13604.97
SLEEK-1521,2024-01-11,UK,Startup,Starter,Paid,True,3,610.38,False,,4591.07
SLEEK-1522,2024-09-28,AU,SME,Starter,Partner,False,33,185.77,False,,1225.9
SLEEK-1523,2023-12-21,HK,SME,Growth,Organic,False,22,96.76,False,,11249.71
SLEEK-1524,2023-01-21,HK,Startup,Growth,Partner,False,8,185.16,True,2023-09,4487.24
SLEEK-1525,2024-02-10,SG,Startup,Growth,Organic,True,8,81.34,False,,6595.64
SLEEK-1526,2022-11-03,SG,Startup,Starter,Organic,True,4,78.48,False,,9291.99
SLEEK-1527,2023-12-04,HK,Startup,Starter,Referral,False,6,61.84,False,,1698.19
SLEEK-1528,2024-04-26,UK,SME,Growth,Paid,True,9,422.56,True,2024-12,5436.96
SLEEK-1529,2023-07-23,SG,Startup,Growth,Referral,False,7,69.14,False,,7399.88
SLEEK-1530,2024-09-25,HK,Startup,Growth,Organic,False,2,75.13,False,,1757.97
SLEEK-1531,2024-12-11,SG,SME,Starter,Partner,True,27,179.04,False,,2194.74
SLEEK-1532,2024-04-20,HK,SME,Starter,Referral,False,9,75.15,False,,1469.24
SLEEK-1533,2023-09-18,UK,Startup,Starter,Paid,False,6,773.62,True,2024-05,2513.38
SLEEK-1534,2024-11-24,HK,Startup,Starter,Referral,False,3,81.26,False,,949.87
SLEEK-1535,2023-02-07,SG,SME,Growth,Referral,False,19,53.98,False,,16174.49
SLEEK-1536,2023-11-28,AU,Startup,Growth,Organic,False,7,103.34,False,,6919.56
SLEEK-1537,2022-03-20,SG,SME,Growth,Partner,False,35,146.29,True,2023-09,21105.91
SLEEK-1538,2023-02-02,SG,Startup,Starter,Referral,False,2,61.37,True,2023-11,1397.71
SLEEK-1539,2023-04-05,SG,SME,Starter,Partner,False,20,129.72,True,2023-06,897.73
SLEEK-1540,2022-03-06,SG,Corporate,Full Compliance,Referral,True,65,50.78,False,,71732.2
SLEEK-1541,2022-01-04,SG,Startup,Starter,Referral,False,4,54.38,False,,3352.58
SLEEK-1542,2024-09-10,AU,Startup,Growth,Partner,False,5,148.83,False,,2321.22
SLEEK-1543,2023-02-05,SG,Startup,Growth,Referral,True,8,68.59,True,2024-02,10049.43
SLEEK-1544,2023-02-27,SG,Startup,Growth,Partner,False,5,176.26,False,,8100.8
SLEEK-1545,2023-03-24,SG,Startup,Full Compliance,Partner,False,8,143.45,True,2024-01,7501.17
SLEEK-1546,2024-07-21,SG,Corporate,Full Compliance,Partner,True,106,158.12,False,,20469.19
SLEEK-1547,2022-01-23,SG,SME,Full Compliance,Referral,False,31,51.49,False,,43688.76
SLEEK-1548,2024-09-20,SG,Startup,Starter,Referral,False,6,55.4,False,,926.11
SLEEK-1549,2022-10-09,HK,SME,Growth,Partner,False,29,133.82,True,2023-03,6707.39
SLEEK-1550,2023-07-04,HK,SME,Full Compliance,Organic,False,22,103.49,True,2023-09,3853.32
SLEEK-1551,2023-05-07,SG,Corporate,Full Compliance,Partner,False,73,151.06,False,,45189.59
SLEEK-1552,2022-10-13,HK,SME,Full Compliance,Organic,True,31,96.78,True,2023-05,12517.17
SLEEK-1553,2024-08-05,AU,SME,Growth,Organic,False,26,86.94,False,,5950.29
SLEEK-1554,2023-11-22,HK,Startup,Starter,Referral,False,3,74.13,False,,1791.04
SLEEK-1555,2023-05-20,SG,SME,Starter,Partner,False,33,127.47,True,2023-05,709.77
SLEEK-1556,2024-09-19,SG,Startup,Growth,Partner,False,4,150.67,True,2024-10,1235.98
SLEEK-1557,2023-07-11,SG,Startup,Starter,Partner,False,8,130.87,True,2024-11,1942.37
SLEEK-1558,2022-09-19,UK,Startup,Starter,Organic,False,7,108.88,False,,4352.84
SLEEK-1559,2022-05-03,HK,Startup,Starter,Partner,False,4,149.61,True,2024-04,5860.24
SLEEK-1560,2023-09-12,SG,Startup,Growth,Organic,False,4,68.85,False,,5437.74
SLEEK-1561,2024-02-24,AU,Startup,Starter,Partner,False,2,177.91,False,,1818.56
SLEEK-1562,2024-09-22,HK,SME,Starter,Partner,False,23,143.76,False,,1089.68
SLEEK-1563,2023-03-28,HK,Startup,Starter,Organic,False,5,72.11,True,2023-09,1297.86
SLEEK-1564,2023-03-14,HK,SME,Starter,Paid,False,36,398.62,True,2023-07,1129.82
SLEEK-1565,2023-09-25,SG,SME,Starter,Paid,False,29,534.86,False,,13164.41
SLEEK-1566,2024-06-05,SG,Startup,Growth,Referral,False,5,62.42,False,,2924.42
SLEEK-1567,2022-03-10,SG,Startup,Growth,Organic,False,2,76.14,False,,12357.01
SLEEK-1568,2022-05-13,HK,SME,Growth,Referral,False,30,78.4,True,2024-02,23632.26
SLEEK-1569,2022-07-09,SG,Startup,Starter,Paid,False,4,290.45,True,2024-10,2750.99
SLEEK-1570,2024-11-25,HK,Startup,Growth,Partner,False,5,179.85,True,2024-11,1131.92
SLEEK-1571,2024-03-18,SG,SME,Starter,Organic,False,36,66.54,False,,6967.36
SLEEK-1572,2024-02-10,SG,Startup,Starter,Paid,False,6,264.55,False,,1451.37
SLEEK-1573,2024-03-10,SG,SME,Growth,Partner,False,23,176.52,False,,8458.76
SLEEK-1574,2022-05-27,SG,Corporate,Full Compliance,Partner,False,110,152.04,True,2023-10,57753.38
SLEEK-1575,2023-01-18,AU,SME,Starter,Organic,False,25,80.35,False,,2974.09
SLEEK-1576,2022-04-27,HK,Startup,Starter,Paid,False,8,303.38,True,2023-09,2068.89
SLEEK-1577,2023-01-15,SG,SME,Starter,Partner,True,10,126.59,True,2023-09,2776.45
SLEEK-1578,2023-11-25,SG,Startup,Starter,Organic,False,6,81.33,False,,1677.19
SLEEK-1579,2024-04-09,HK,SME,Growth,Referral,False,40,70.66,False,,12504.81
SLEEK-1580,2022-05-31,AU,Startup,Growth,Organic,False,6,94.7,False,,13756.63
SLEEK-1581,2022-06-25,UK,Startup,Starter,Paid,True,5,457.33,True,2023-06,2804.15
SLEEK-1582,2022-10-14,AU,SME,Growth,Paid,True,9,349.9,False,,22347.75
SLEEK-1583,2023-07-14,UK,Corporate,Full Compliance,Paid,False,99,743.51,False,,50293.49
SLEEK-1584,2022-02-10,SG,Corporate,Growth,Paid,False,123,300.87,False,,115034.81
SLEEK-1585,2024-11-15,AU,Startup,Growth,Organic,False,8,81.62,False,,1831.39
SLEEK-1586,2024-11-03,HK,Startup,Starter,Organic,True,7,107.72,False,,2763.27
SLEEK-1587,2024-12-03,HK,Startup,Starter,Paid,False,6,342.77,False,,842.3
SLEEK-1588,2022-04-15,HK,SME,Full Compliance,Paid,False,39,361.99,False,,49775.77
SLEEK-1589,2023-09-03,SG,Startup,Full Compliance,Referral,False,4,51.68,False,,8959.98
SLEEK-1590,2023-07-02,HK,Startup,Starter,Referral,True,6,77.34,True,2023-12,3013.1
SLEEK-1591,2022-04-14,SG,Startup,Growth,Organic,False,3,77.36,True,2024-02,6962.26
SLEEK-1592,2022-03-28,SG,SME,Starter,Partner,False,22,163.63,False,,25525.28
SLEEK-1593,2024-10-07,HK,Corporate,Growth,Partner,False,83,170.84,False,,8246.22
SLEEK-1594,2023-06-13,HK,Corporate,Full Compliance,Partner,False,134,163.07,False,,78778.41
SLEEK-1595,2023-10-17,SG,SME,Growth,Referral,False,23,67.35,False,,12690.7
SLEEK-1596,2022-08-24,SG,Startup,Full Compliance,Paid,False,8,262.56,False,,18673.95
SLEEK-1597,2023-04-03,AU,Startup,Growth,Organic,False,5,88.76,False,,8654.37
SLEEK-1598,2023-10-31,UK,Corporate,Growth,Partner,True,82,219.4,False,,34369.24
SLEEK-1599,2024-06-02,SG,Startup,Starter,Referral,True,5,67.56,False,,3057.87
SLEEK-1600,2023-04-12,UK,Startup,Starter,Paid,True,5,598.85,False,,3329.78
SLEEK-1601,2023-08-10,HK,Startup,Starter,Partner,False,6,179.49,False,,1983.03
SLEEK-1602,2022-01-05,SG,Startup,Starter,Organic,True,8,79.76,True,2022-03,3124.66
SLEEK-1603,2022-01-05,AU,SME,Growth,Partner,False,31,138.22,True,2022-12,14906.85
SLEEK-1604,2022-06-29,HK,Corporate,Starter,Partner,True,44,185.14,False,,18536.48
SLEEK-1605,2022-06-01,UK,Startup,Growth,Organic,True,5,105.23,False,,11529.52
SLEEK-1606,2023-08-20,AU,Startup,Growth,Organic,False,4,101.04,False,,6706.42
SLEEK-1607,2022-09-04,SG,Startup,Starter,Partner,False,5,133.43,False,,2737.15
SLEEK-1608,2024-07-15,AU,SME,Growth,Referral,False,33,75.27,True,2024-09,4526.77
SLEEK-1609,2024-04-08,SG,Corporate,Full Compliance,Partner,True,47,162.19,False,,16520.53
SLEEK-1610,2024-07-08,HK,Startup,Starter,Organic,False,4,98.02,False,,1204.17
SLEEK-1611,2024-06-10,HK,SME,Growth,Partner,False,27,187.51,False,,7442.88
SLEEK-1612,2022-07-05,UK,Startup,Starter,Paid,True,2,497.29,True,2024-05,3570.59
SLEEK-1613,2022-11-13,SG,SME,Growth,Paid,False,28,366.41,False,,24155.72
SLEEK-1614,2023-01-12,AU,SME,Starter,Referral,False,34,83.5,True,2024-12,2934.43
SLEEK-1615,2022-03-20,SG,SME,Growth,Paid,True,19,291.57,False,,25276.17
SLEEK-1616,2023-06-11,SG,SME,Starter,Partner,False,40,148.97,True,2023-08,861.69
SLEEK-1617,2024-05-17,SG,Startup,Starter,Referral,False,6,60.69,False,,1272.95
SLEEK-1618,2022-10-18,SG,SME,Starter,Partner,False,26,179.81,False,,2710.01
SLEEK-1619,2023-07-15,SG,Startup,Full Compliance,Referral,True,4,62.61,True,2024-03,6908.08
SLEEK-1620,2022-03-21,AU,Startup,Growth,Organic,False,5,106.74,True,2024-02,9834.53
SLEEK-1621,2024-07-01,SG,Startup,Starter,Organic,False,4,94.68,True,2024-07,698.86
SLEEK-1622,2022-02-03,HK,SME,Growth,Partner,False,27,188.97,True,2023-02,12968.62
SLEEK-1623,2023-03-14,AU,SME,Growth,Paid,False,23,387.96,True,2023-12,10093.09
SLEEK-1624,2022-11-29,UK,Startup,Starter,Referral,True,2,79.21,True,2023-02,2235.22
SLEEK-1625,2022-12-09,SG,Startup,Starter,Paid,False,3,293.42,True,2024-11,4935.52
SLEEK-1626,2022-09-08,UK,Startup,Growth,Organic,False,7,109.86,True,2023-03,3104.95
SLEEK-1627,2022-09-06,HK,Startup,Growth,Partner,True,8,128.21,False,,13921.54
SLEEK-1628,2023-01-02,AU,SME,Starter,Organic,True,37,98.05,True,2024-12,35468.28
SLEEK-1629,2022-06-20,HK,Startup,Starter,Referral,True,8,58.58,True,2023-12,3809.68
SLEEK-1630,2024-02-03,SG,Corporate,Growth,Partner,False,128,140.53,False,,37672.23
SLEEK-1631,2023-12-21,HK,Startup,Starter,Partner,False,5,182.62,True,2024-07,1327.06
SLEEK-1632,2022-03-16,SG,Startup,Growth,Partner,True,7,164.86,True,2022-09,4855.99
SLEEK-1633,2023-07-11,SG,SME,Growth,Partner,True,36,131.95,True,2023-09,5536.98
SLEEK-1634,2023-06-14,SG,SME,Growth,Organic,False,37,64.24,True,2023-09,5043.21
SLEEK-1635,2023-01-16,SG,SME,Growth,Referral,False,29,71.91,True,2023-10,10036.39
SLEEK-1636,2023-03-27,SG,SME,Growth,Partner,True,27,122.34,False,,23436.84
SLEEK-1637,2024-02-17,HK,Corporate,Full Compliance,Partner,False,49,145.96,False,,20236.97
SLEEK-1638,2024-06-26,UK,Startup,Starter,Paid,False,4,420.73,True,2024-08,925.92
SLEEK-1639,2023-02-12,SG,Startup,Starter,Organic,False,4,95.19,False,,2382.01
SLEEK-1640,2022-06-11,AU,Startup,Starter,Organic,False,6,91.06,True,2024-03,2803.88
SLEEK-1641,2023-09-01,AU,Corporate,Full Compliance,Organic,True,91,106.32,False,,54111.63
SLEEK-1642,2024-05-10,AU,Startup,Starter,Partner,False,3,158.66,False,,1551.62
SLEEK-1643,2022-08-26,SG,Corporate,Growth,Partner,True,115,152.52,False,,91472.16
SLEEK-1644,2023-05-09,UK,SME,Starter,Paid,True,14,550.89,False,,3302.05
SLEEK-1645,2022-09-17,HK,Startup,Starter,Organic,False,6,106.46,False,,2768.04
SLEEK-1646,2024-12-25,SG,Startup,Growth,Referral,True,5,59.82,False,,2633.44
SLEEK-1647,2023-07-19,SG,SME,Growth,Organic,False,15,82.51,False,,11046.07
SLEEK-1648,2022-01-03,AU,Startup,Full Compliance,Paid,True,4,365.64,False,,23686.99
SLEEK-1649,2022-09-03,HK,SME,Full Compliance,Partner,False,22,143.92,False,,29125.99
SLEEK-1650,2024-05-01,UK,SME,Growth,Referral,True,15,106.75,False,,6380.62
SLEEK-1651,2022-01-29,HK,SME,Growth,Partner,False,17,149.85,True,2023-07,13372.32
SLEEK-1652,2023-10-28,AU,SME,Full Compliance,Partner,False,25,161.75,True,2024-08,14285.02
SLEEK-1653,2022-11-28,SG,Startup,Full Compliance,Referral,False,4,53.83,False,,14172.5
SLEEK-1654,2022-01-24,SG,Startup,Starter,Paid,False,4,293.0,True,2022-12,1550.86
SLEEK-1655,2022-09-03,SG,Startup,Growth,Paid,False,5,300.52,False,,15883.24
SLEEK-1656,2024-02-08,SG,SME,Growth,Partner,False,39,128.01,False,,13545.03
SLEEK-1657,2023-02-24,SG,Corporate,Growth,Partner,True,150,135.29,False,,91981.48
SLEEK-1658,2022-02-11,HK,SME,Starter,Partner,True,26,189.26,False,,5041.84
SLEEK-1659,2024-10-26,SG,Startup,Full Compliance,Partner,False,6,175.31,False,,2361.46
SLEEK-1660,2023-10-11,SG,Corporate,Starter,Referral,True,79,52.64,False,,3258.43
SLEEK-1661,2023-07-11,AU,Startup,Growth,Referral,False,6,78.87,False,,8125.24
SLEEK-1662,2023-02-06,HK,Startup,Growth,Paid,False,4,325.46,False,,8285.78
SLEEK-1663,2023-04-12,HK,Startup,Starter,Paid,False,2,358.74,True,2023-08,1153.22
SLEEK-1664,2022-03-31,HK,Startup,Starter,Paid,False,2,337.73,False,,5666.05
SLEEK-1665,2023-01-07,SG,Corporate,Growth,Partner,True,115,122.2,False,,76192.53
SLEEK-1666,2024-02-11,SG,Corporate,Full Compliance,Partner,True,72,156.71,False,,26626.09
SLEEK-1667,2023-05-09,AU,Startup,Starter,Paid,False,7,408.73,True,2023-12,1616.29
SLEEK-1668,2024-09-29,AU,SME,Full Compliance,Partner,False,29,150.71,True,2024-11,4891.09
SLEEK-1669,2023-03-12,SG,Startup,Full Compliance,Organic,False,3,88.11,False,,11510.58
SLEEK-1670,2022-01-27,SG,Startup,Starter,Referral,False,3,65.7,True,2022-04,958.54
SLEEK-1671,2022-05-06,AU,Startup,Growth,Organic,True,2,89.03,False,,11847.5
SLEEK-1672,2023-09-06,AU,SME,Full Compliance,Paid,False,18,535.97,False,,16735.36
SLEEK-1673,2024-12-27,HK,Startup,Starter,Paid,False,2,398.01,True,2024-12,846.11
SLEEK-1674,2022-08-11,AU,Startup,Starter,Organic,True,7,107.99,True,2024-06,4728.51
SLEEK-1675,2023-11-07,HK,SME,Full Compliance,Partner,False,21,138.07,True,2024-02,4794.37
SLEEK-1676,2024-08-22,UK,Startup,Starter,Paid,True,7,481.67,False,,2242.91
SLEEK-1677,2023-08-29,AU,SME,Growth,Organic,False,15,101.42,False,,12763.19
SLEEK-1678,2024-12-28,AU,Startup,Full Compliance,Organic,False,7,84.53,False,,1568.5
SLEEK-1679,2024-11-26,HK,SME,Starter,Organic,False,23,103.53,False,,933.01
SLEEK-1680,2024-11-22,UK,Startup,Starter,Paid,True,6,528.11,False,,2145.18
SLEEK-1681,2022-10-06,HK,Startup,Growth,Paid,False,8,286.16,False,,15116.43
SLEEK-1682,2023-10-15,SG,SME,Starter,Organic,False,28,87.07,False,,1769.03
SLEEK-1683,2023-11-23,HK,SME,Starter,Partner,False,9,176.99,False,,1757.48
SLEEK-1684,2022-12-04,AU,SME,Growth,Organic,False,13,112.32,False,,16131.73
SLEEK-1685,2024-06-18,HK,Startup,Growth,Partner,False,8,162.5,False,,3704.16
SLEEK-1686,2022-11-03,HK,Corporate,Full Compliance,Organic,False,141,83.26,False,,112179.77
SLEEK-1687,2023-02-23,UK,SME,Starter,Partner,True,38,203.66,False,,3395.98
SLEEK-1688,2022-05-17,SG,Startup,Growth,Referral,False,2,49.02,False,,8648.63
SLEEK-1689,2022-04-11,HK,Startup,Starter,Organic,True,4,81.41,False,,6614.47
SLEEK-1690,2023-07-18,HK,Startup,Starter,Referral,False,3,67.35,False,,2058.59
SLEEK-1691,2024-01-12,SG,SME,Growth,Referral,False,10,52.09,False,,6731.44
SLEEK-1692,2024-04-12,HK,Startup,Starter,Paid,False,6,337.43,False,,1453.95
SLEEK-1693,2024-12-12,HK,Startup,Starter,Partner,False,2,132.13,False,,875.09
SLEEK-1694,2023-11-24,UK,SME,Starter,Paid,True,8,770.83,False,,3561.03
SLEEK-1695,2023-08-16,SG,SME,Full Compliance,Partner,True,20,134.94,False,,17854.7
SLEEK-1696,2022-11-14,HK,Startup,Growth,Organic,False,7,77.09,False,,10740.76
SLEEK-1697,2023-07-10,SG,Startup,Starter,Referral,False,7,53.83,True,2023-10,924.97
SLEEK-1698,2022-02-03,SG,SME,Growth,Partner,False,32,122.45,True,2022-05,4591.0
SLEEK-1699,2022-03-13,SG,Corporate,Full Compliance,Referral,True,109,65.31,False,,109871.82
SLEEK-1700,2022-02-17,HK,Startup,Growth,Partner,False,8,158.07,True,2023-08,8526.55
SLEEK-1701,2024-01-25,SG,Startup,Starter,Referral,True,7,50.62,False,,3139.29
SLEEK-1702,2023-11-11,HK,Startup,Growth,Partner,False,7,136.59,False,,6170.41
SLEEK-1703,2023-02-08,SG,SME,Starter,Organic,False,30,70.92,True,2024-08,2088.85
SLEEK-1704,2024-03-08,SG,Startup,Growth,Referral,True,7,67.34,False,,6016.51
SLEEK-1705,2022-09-11,HK,Startup,Starter,Referral,True,6,72.98,True,2023-04,4663.74
SLEEK-1706,2022-04-02,SG,SME,Full Compliance,Referral,False,13,68.52,False,,25262.56
SLEEK-1707,2024-07-16,UK,SME,Full Compliance,Paid,True,40,622.22,True,2024-10,7227.1
SLEEK-1708,2024-12-10,AU,SME,Full Compliance,Referral,True,9,60.32,False,,3661.47
SLEEK-1709,2024-08-06,UK,Startup,Starter,Organic,False,6,122.39,False,,1026.57
SLEEK-1710,2023-09-27,UK,Startup,Growth,Paid,False,8,753.2,False,,6596.03
SLEEK-1711,2023-07-31,UK,Startup,Full Compliance,Referral,True,5,103.76,False,,10956.14
SLEEK-1712,2022-02-26,SG,SME,Starter,Organic,False,26,80.83,True,2022-03,1706.73
SLEEK-1713,2023-01-19,SG,Startup,Starter,Organic,True,8,95.9,True,2024-10,3761.18
SLEEK-1714,2024-11-01,AU,Corporate,Growth,Partner,True,83,152.33,False,,8138.23
SLEEK-1715,2023-05-05,SG,Startup,Starter,Partner,False,8,144.43,True,2024-03,1503.82
SLEEK-1716,2022-07-14,SG,Startup,Full Compliance,Referral,False,2,65.85,False,,14804.07
SLEEK-1717,2022-01-28,SG,Startup,Full Compliance,Referral,True,5,60.49,True,2023-08,13104.57
SLEEK-1718,2023-11-15,SG,SME,Starter,Partner,True,19,176.42,False,,3357.03
SLEEK-1719,2022-04-17,AU,Startup,Growth,Organic,True,6,100.36,False,,16057.82
